"IDS","NAME","LONGITUDE","LATITUDE","NEAREST_LINE_ID","COMID","ARBOLATESU","SNAP_DIST","DISTFROMNODE","DISTTONODE","DIST_FROMHWKM","GEOMETRY","POINTTYPE"
"Point.470","CO02847 BIG MONITOR #1",-108.3155,38.5116,3232251,3232251,17.881,6.08528662936059,1605.29848357231,4567.0505490192,13.3139494509808,"c(734058.602977846, 4265997.53048406)","dam"
"Point.471","CO02923 DAVENPORT",-107.6558,38.8201,1337602,1337602,21.703,537.302403848206,662.424319859121,2413.68206756136,19.2893179324386,"c(790436.374544878, 4302658.27000753)","dam"
"Point.472","CO02868 BIG MONITOR #2",-108.3027,38.5194,3232251,3232251,17.881,799.239422627073,3302.77803516745,2869.57099742406,15.0114290025759,"c(734635.529388253, 4267501.76430227)","dam"
"Point.473","CO00595 MCKOON",-107.9255,39.0399,3230579,3230579,1.012,75.1689300427951,302.557867133511,24.03143262562,0.98796856737438,"c(766161.153795816, 4325655.57141289)","dam"
"Point.474","CO01710 TONIER GULCH",-106.7413,40.0924,1231721,1231721,4.149,60.7341038005889,0,496.204974104719,3.65279502589528,"c(863143.959007282, 4446736.48790304)","dam"
"Point.475","CO01711 TOPONAS ROCK #2",-106.7602,40.0988,1232881,1232881,11.925,1.81738516488437,184.751442717015,1.19268781687416,11.9238073121831,"c(861444.243184322, 4447344.68034577)","dam"
"Point.476","CO00971 D.D. & E. WISE",-107.6872,40.1749,3113521,3113521,12.696,94.9139071900079,355.388111831785,98.0314556445866,12.5979685443554,"c(782033.779823056, 4452352.96698177)","dam"
"Point.477","CO02155 GRIMES",-108.4505,37.4249,3263057,3263057,8.176,39.3316536704442,215.29473331005,25.7435320795171,8.15025646792048,"c(725577.748655763, 4145096.04517523)","dam"
"Point.478","CO02557 MEEK",-107.5331,38.5743,3251755,3251755,3.742,815.56336878171,395.311004244328,2687.66661236364,1.05433338763636,"c(802679.585285573, 4274737.52869072)","dam"
"Point.479","CO02274 BOWERS LAKES",-107.3555,38.1316,3253575,3253575,11.566,205.951087402329,5909.59201427517,5631.30663017025,5.93469336982975,"c(819661.092105624, 4226672.8325081)","dam"
"Point.480","CO01717 ELLGEN",-107.6972,40.4349,3112639,3112639,11.87,41.9573558397889,4107.93104364962,569.598407381697,11.3004015926183,"c(780196.104381092, 4481266.37944529)","dam"
"Point.481","CO01719 WADDLE CREEK",-107.5188,40.2999,1356828,1356828,19.489,74.0863061132485,115.267098352119,69.4272764235383,19.4195727235765,"c(795938.894714008, 4466906.86640341)","dam"
"Point.482","CO00373 BIG BATTLEMENT",-108.0522,38.9949,3230945,3230945,2.487,78.3541799378896,11.9629894409563,1882.74168036378,0.604258319636223,"c(755375.322833883, 4320339.57731097)","dam"
"Point.483","CO00330 ASPEN LEAF",-107.4322,39.0883,1336814,1336814,0.207,85.3764421259265,85.0989231644265,121.093446216946,0.0859065537830541,"c(808527.066960487, 4332591.83670959)","dam"
"Point.484","CO00367 BASIN #2",-108.0472,39.0033,3232799,3232799,0.583,425.851903899836,0,580.788137472127,0.00221186252787264,"c(755636.871981469, 4320870.5029243)","dam"
"Point.485","CO00975 ELLGEN #2",-107.7038,40.4366,3112641,3112641,5.896,58.1623258643167,95.123010333737,941.015907219787,4.95498409278021,"c(779545.266705018, 4481396.51395514)","dam"
"Point.486","CO00587 LITTLE GEM",-108.0038,39.0299,24649952,24649952,0.862,47.4150841681829,76.4275028995462,302.333240729661,0.559666759270339,"c(759398.237120827, 4324337.05679017)","dam"
"Point.487","CO00648 WILLIAMS CREEK LAKE",-107.3055,38.9983,1337098,1337098,3.897,199.563085572679,727.460444690255,1997.81116731916,1.89918883268084,"c(820102.474849151, 4322937.8057849)","dam"
"Point.488","CO00876 GRIGGS",-106.3822,39.9983,1312093,1312093,26.755,51.3258628816874,241.592262717283,177.762571944753,26.5772374280552,"c(894308.024417614, 4437806.49185984)","dam"
"Point.489","CO01656 GRANBY",-105.8673,40.1487,1234579,1234579,394.89,159.980234584132,61.1036368151097,68.7705877362989,394.821229412264,"c(937424.463022835, 4456856.64840623)","dam"
"Point.490","CO00364 BASIN #1",-108.0488,39.0066,3232799,3232799,0.583,787.808702984198,0,580.788137472127,0.00221186252787264,"c(755636.871981469, 4320870.5029243)","dam"
"Point.491","CO00688 HURT",-106.7788,39.81,1237995,1237995,2.397,22.5706285798558,435.307608337512,1948.70547924316,0.448294520756841,"c(861397.738489915, 4415208.39018213)","dam"
"Point.492","CO01054 HARRIS BROTHERS AND BOONE #2",-106.8095,37.1534,24752339,24752339,0.462,9.18627757033447,458.385911622999,9.60808923460877,0.452391910765391,"c(872192.296239882, 4120127.35954962)","dam"
"Point.493","CO01685 JACKSON GULCH",-108.2742,37.3986,16963063,16963063,4.17,41.870206357127,34.9109668414189,2488.13813034241,1.68186186965759,"c(741241.307388491, 4142578.85223395)","dam"
"Point.494","CO00649 WILLOW",-107.6738,39.0216,1336802,1336802,0.261,4.78294197025961,234.641536601846,28.5345316758406,0.232465468324159,"c(787967.081949981, 4324434.87390929)","dam"
"Point.495","CO00946 BIG BEAVER",-108.0338,39.0833,3178650,3178650,2.872,10.8979131079376,558.745948328192,1155.00125892644,1.71699874107356,"c(756575.017775052, 4330199.60808618)","dam"
"Point.496","CO01093 DUNNAGAN",-107.1425,37.3474,17030856,17030856,5.843,13.8109774121429,6.61795643637306,3518.28970779371,2.32471029220629,"c(841719.005736517, 4140408.17821407)","dam"
"Point.497","CO01016 J.C. TEMPLE #1",-107.2705,40.4333,1356816,1356816,35.275,48.8731230392789,815.335517641076,168.187941126019,35.106812058874,"c(816382.959475032, 4482489.21564492)","dam"
"Point.498","CO00869 DUVALL #1",-108.7772,38.9016,2523234,2523234,4.389,602.316172848116,2563.67018179526,1813.32941779878,2.57567058220122,"c(692150.893545923, 4308183.19511677)","dam"
"Point.499","CO00924 HARPER AND SONS",-106.9988,40.0216,1232909,1232909,8.35,34.5311897716458,78.0419592068273,34.3640048143105,8.31563599518569,"c(841465.315577393, 4437798.9851382)","dam"
"Point.500","CO01666 SHADOW MOUNTAIN",-105.8414,40.2072,1234501,1234501,245.955,26.7341889361085,25.0074287779511,398.771238571402,245.556228761429,"c(939097.68269093, 4463508.08817728)","dam"
"Point.501","CO01087 COPPINGER #1",-108.3452,37.4112,16963975,16963975,0.223,23.0723741646408,215.097173411892,7.06050539312943,0.215939494606871,"c(734937.681731069, 4143809.40178307)","dam"
"Point.502","CO00896 KEELER",-107.8069,37.4823,17014661,17014661,19.046,2.06483065099204,21.7251208827442,2470.57922667632,16.5754207733237,"c(782341.275350151, 4153168.72965991)","dam"
"Point.503","CO01053 HARRIS BROTHERS AND BOONE #1",-106.8091,37.142,17037057,17037057,3.924,24.1589956109426,10.8799071922237,2719.10755791924,1.20489244208076,"c(872263.28307797, 4118845.74357494)","dam"
"Point.504","CO00931 LUARK",-106.8722,39.9049,1237369,1237369,5.888,1.97699516303084,5493.78831849514,375.607884728327,5.51239211527167,"c(852891.301157841, 4425366.51965238)","dam"
"Point.505","CO01097 STEVENS",-107.0755,37.2994,17030916,17030916,13.373,56.9982020529378,27.7123633016821,4694.25629986088,8.67874370013912,"c(847838.285972921, 4135344.80526157)","dam"
"Point.506","CO01095 LAKE CAPOTE",-107.2606,37.2,17031256,17031256,119.572,213.35599525032,2844.48111069447,3711.24896570337,115.860751034297,"c(831889.455256752, 4123400.50991049)","dam"
"Point.507","CO00899 L.A. BAR",-108.2955,37.4241,16963961,16963961,2.088,21.7857527177817,209.04014145921,0,2.088,"c(739337.898170047, 4145356.06262472)","dam"
"Point.508","CO00719 GRANBY #12",-108.0422,38.9983,3232799,3232799,0.583,528.016563941022,0,580.788137472127,0.00221186252787264,"c(755636.871981469, 4320870.5029243)","dam"
"Point.509","CO00601 EGGLESTON",-107.9488,39.0399,3230417,3230417,0.68,107.009265457179,675.069383673156,0,0.68,"c(764190.435317295, 4325610.87254126)","dam"
"Point.510","CO00468 BULLFROG",-108.3605,38.5066,3232255,3232255,29.562,425.782321278412,1507.89365869451,8853.70259839651,20.7082974016035,"c(729858.859122072, 4265632.4703553)","dam"
"Point.511","NM00487 WALL LAKE DAM",-108.0797,33.3503,2429966,2429966,275.392,37.244840608057,39.2712300372792,4178.35550657504,271.213644493425,"c(771765.880391011, 3693969.07104558)","dam"
"Point.512","UT00202 MEADOW HOLLOW",-113.0933,37.5016,10022314,10022314,0.37,181.814271007107,0,368.948951530159,0.00105104846984072,"c(314928.499834588, 4152399.27017371)","dam"
"Point.513","UT00250 POLLYWOG LAKE",-111.785,38.1016,4901089,4901089,7.189,340.442470060652,797.001240321747,1635.81231145495,5.55318768854505,"c(431216.574717921, 4217716.53582476)","dam"
"Point.514","UT00144 HUNTINGTON",-111.2616,39.5849,4876035,4876035,7.117,54.3291198870245,110.369380984335,2509.95270458875,4.60704729541125,"c(477494.062222217, 4381684.09933764)","dam"
"Point.515","UT00028 BEAVER MEADOW",-110.0616,40.9049,10038362,10038362,4.314,16.5599066600028,1000.58187505921,30.71034880287,4.28328965119713,"c(579025.109333547, 4528610.48197018)","dam"
"Point.516","UT10133 SCOFIELD",-111.1199,39.7868,3906449,3906449,219.056,8.80887053547839,10.3783096577976,14967.5002363757,204.088499763624,"c(489735.272632716, 4404110.06554641)","dam"
"Point.517","UT00274 SHEEP VALLEY",-111.54,38.7183,4894253,4894253,2.978,369.551322871585,0,2972.92346649287,0.00507653350712767,"c(453310.720526905, 4285387.93909886)","dam"
"Point.518","UT00210 MILLER FLAT",-111.2416,39.54,4875309,4875309,13.506,89.5693346075351,70.7557356721653,1143.5355289488,12.3624644710512,"c(479206.68275452, 4376815.00557642)","dam"
"Point.519","WY00413 SHEEP MOUNTAIN",-107.1694,41.0127,18275979,18275979,4.769,14.870062971952,2236.85058893249,165.831952298336,4.60316804770166,"c(822117.188665299, 4547244.11135668)","dam"
"Point.520","WY00382 J. O.",-107.5322,41.4002,18272188,18272188,12.411,4.38085375867107,32.7997626702888,6202.85872578227,6.20814127421773,"c(789898.006330457, 4588994.44740307)","dam"
"Point.521","WY01199 BUSH CREEK",-108.4883,42.1333,18290508,18290508,183.898,282.869736846734,588.673804035563,49.0366562354382,183.848963343765,"c(707403.751861126, 4667847.08517676)","dam"
"Point.522","WY01251 MOSLANDER",-110.7167,41.09,3267802,3267802,3.314,179.728877351721,184.534242646653,327.2307914142,2.9867692085858,"c(523619.836107923, 4548832.80765583)","dam"
"Point.523","WY01208 GRAHAM",-110.3897,41.0711,3196574,3196574,1.456,121.419232450268,161.401669726352,837.052570056883,0.618947429943117,"c(551150.736234993, 4546825.73382125)","dam"
"Point.524","WY01393 EAGLE NEST DRAW DAM",-107.82,42.17,18290940,18290940,15.308,443.992262143865,253.648690642552,8329.17653875552,6.97882346124448,"c(762354.926108583, 4673859.01700572)","dam"
"Point.525","WY01283 VACHER",-110.6267,41.0166,3267410,3267410,3.177,431.323128846012,2270.97006562257,888.660668028258,2.28833933197174,"c(531727.743093572, 4540931.70410428)","dam"
"Point.526","WY01277 WALL DEVELOPMENT COMPANY DAM",-110.3872,41.3336,3195710,3195710,463.873,188.338106652482,1239.52897205265,109.623585044821,463.763376414955,"c(551342.482783938, 4575795.48754113)","dam"
"Point.527","WY01273 MCNINCH NO. 1",-110.2569,42.5994,18349559,18349559,1.232,91.229146218801,0.276226718109735,445.800200088337,0.786199799911663,"c(560869.853268854, 4716594.06245249)","dam"
"Point.528","UT00125 GRASSEY LAKE",-111.3296,39.3217,4876489,4876489,10.956,531.925296174371,6288.93216727793,4684.05506526996,6.27194493473004,"c(471792.675848943, 4353020.14296079)","dam"
"Point.529","CO00694 HARRIS",-107.8738,39.7049,3175012,3175012,12.678,14.7549201769042,142.163052784476,642.973573673242,12.0350264263268,"c(768024.914241146, 4399692.83572701)","dam"
"Point.530","CO00621 REYNOLDS",-107.5638,38.8149,1337962,1337962,3.6,147.851631510146,28.9733253972068,3331.09467092668,0.268905329073325,"c(798475.421998985, 4301938.87421242)","dam"
"Point.531","CO00701 MATHESON",-106.2922,40.2949,1230883,1230883,22.386,92.502433824661,45.8820303643658,1429.4008883363,20.9565991116637,"c(900232.867474868, 4471050.04385659)","dam"
"Point.532","CO00609 ELK PARK",-107.8872,39.0466,3230619,3230619,2.582,946.882777911395,813.007844924137,254.621094044541,2.32737890595546,"c(770319.708071881, 4326757.24103849)","dam"
"Point.533","CO00661 ST. GEORGE",-107.9038,38.8149,3233475,3233475,2.873,78.1091663918135,167.990316191528,23.2376053399914,2.84976239466001,"c(768897.896764029, 4300751.50275019)","dam"
"Point.534","CO00615 POISON SPRING",-107.6338,38.5899,3251667,3251667,8.289,22.4036023260822,30.4805735382594,3725.61770890602,4.56338229109398,"c(793216.48134059, 4276631.87306198)","dam"
"Point.535","CO00582 KISER SLOUGH",-107.9488,39.0249,3230583,3230583,3.512,85.3495568898475,125.904646249921,121.549640645146,3.39045035935485,"c(764215.434483242, 4323926.73663401)","dam"
"Point.536","AZ10159 HULSEY LAKE DAM",-109.162,33.9324,20586778,20586778,7.786,9.66737391478182,2015.12250744138,3478.07699319851,4.30792300680149,"c(669887.528452285, 3756175.14470453)","dam"
"Point.537","AZ10005 MORELOS DIVERSION",-114.7279,32.705,21412867,21412867,404451.406,90.8864488501489,1629.9111603201,253.072693938652,404451.152927306,"c(150422.859438317, 3624784.55400803)","dam"
"Point.538","AZ00290 SCARLETT LAKE",-109.0833,34.0694,20585184,20585184,14.2,997.19747385054,1385.48614122393,1808.90278696239,12.3910972130376,"c(675983.700027066, 3771054.31535956)","dam"
"Point.539","AZ10309 DAVIS BOR",-114.57,35.1959,21436857,21436857,283006.688,62.6989977723536,398.617279958626,18.10171353682,283006.669898286,"c(174941.830990429, 3900671.9970637)","dam"
"Point.540","AZ00090 RIGGS FLAT",-109.9661,32.708,21258257,21258257,1.557,13.7408920540479,2.26443352666559,450.323032535141,1.10667696746486,"c(596903.805276347, 3619375.43390153)","dam"
"Point.541","AZ20036 STATE LINE DETENTION DAM",-109.05,32.53,3078455,3078455,33.21,2.57674096434397,1238.6614768151,1785.66147191697,31.424338528083,"c(683138.087319641, 3600860.33492511)","dam"
"Point.542","AZ00116 ORO BLANCO",-111.2813,31.4952,15879399,15879399,8.484,93.2568942875761,1796.68543688835,490.485106758451,7.99351489324155,"c(473248.094965945, 3484433.31446523)","dam"
"Point.543","AZ00215 LITTLE HELL'S CANYON",-112.4055,35.0813,20449530,20449530,116.543,58.9170557573744,823.105606082831,2009.64459851709,114.533355401483,"c(371907.191854003, 3882918.00477966)","dam"
"Point.544","CO00435 BRUCE PARK",-107.5622,38.9799,1337104,1337104,3.091,697.393860164759,2082.35187340918,208.521053931892,2.88247894606811,"c(797122.165291512, 4320038.03612179)","dam"
"Point.545","CO01035 WHITELEY-NELSON",-106.8941,40.2011,1358322,1358322,0.212,11.4753632833658,177.075451298557,34.0598863997294,0.177940113600271,"c(849509.894221267, 4458169.2214393)","dam"
"Point.546","CO01049 WHALE",-108.0466,39.0766,3179856,3179856,0.266,529.256970298186,0,263.549682732364,0.00245031726763584,"c(755683.900555207, 4329921.32050357)","dam"
"Point.547","CO02597 LITTLE H O",-105.8438,40.0927,1234261,1234261,7.23,132.606169876592,979.792794403977,738.664158129358,6.49133584187064,"c(939750.748904812, 4450874.63207926)","dam"
"Point.548","CO02179 BOYER",-107.1758,40.8866,18279121,18279121,7.451,19.4216969489756,53.7358334604095,6136.97903823696,1.31402096176304,"c(822213.794848212, 4533230.67021838)","dam"
"Point.549","CO02136 SLESINGER",-106.7877,37.1999,17037115,17037115,3.896,7.15721262544352,183.967809993716,2.63991343731189,3.89336008656269,"c(873895.344703141, 4125363.45621362)","dam"
"Point.550","CO02135 SULLIVAN",-107.4577,40.2741,1355916,1355916,7.252,1.26368715438914,12.3822104399476,2342.01470305149,4.90998529694851,"c(801188.704489778, 4464202.03718014)","dam"
"Point.551","CO02547 BUMGARNER",-106.4411,39.9686,1312137,1312137,3.207,202.296597355431,984.464873762809,2217.03141317276,0.989968586827238,"c(889212.526808664, 4434318.22711495)","dam"
"Point.552","CO02697 GRIGGS #3",-106.3855,39.9969,1312107,1312107,16.345,353.505115010645,4356.50335977945,58.9926910498098,16.2860073089502,"c(894321.785444971, 4437515.93836875)","dam"
"Point.553","CO02115 CRAVEN",-106.5022,40.1149,1232885,1232885,3.386,27.6862391444222,122.615720700202,54.5519223692199,3.33144807763078,"c(883380.645248392, 4450208.62189294)","dam"
"Point.554","CO02605 HOUSE RESERVOIR",-108.7672,40.9138,3415644,3415644,10.897,346.675497085058,527.889387495097,211.924929939243,10.6850750700608,"c(688023.110701806, 4531934.80631853)","dam"
"Point.555","CO00298 CRAIG #1",-108.7237,38.775,18370874,18370874,25.099,17.559601614426,291.80005619028,3.84346549419786,25.0951565345058,"c(697734.593915945, 4294284.77606794)","dam"
"Point.556","CO00484 G.H. AND S. #2",-108.683,38.8929,3232607,3232607,27.774,25.4603987994297,669.472366067631,31.3749408263778,27.7426250591736,"c(700969.85560393, 4307454.58123432)","dam"
"Point.557","CO00194 WOODS LAKE",-108.0566,37.8844,18377332,18377332,10.851,101.829576218517,323.928263720123,159.941077415394,10.6910589225846,"c(758807.747838603, 4196984.41043468)","dam"
"Point.558","CO00555 COLUMBINE",-107.7655,39.0349,1336548,1336548,1.04,843.9352378989,0,1043.5415035528,0,"c(780291.532921401, 4326411.56167387)","dam"
"Point.559","CO00622 RIM ROCK #1",-108.0088,39.0233,24649954,24649954,1.282,307.379526674261,207.549761849458,45.942199441886,1.23605780055811,"c(759249.887401748, 4323699.60806407)","dam"
"Point.560","CO00705 PARSONS",-106.4055,40.2683,1232853,1232853,12.037,41.7197481865715,332.953554130837,79.5165426296361,11.9574834573704,"c(890736.687919855, 4467709.99491149)","dam"
"Point.561","CO00645 WEST #1",-107.7322,38.9249,1338046,1338046,0.389,107.090233009825,333.926217409034,52.9502581089105,0.33604974189109,"c(783402.651088762, 4313531.94781676)","dam"
"Point.562","CO00709 HANKISON",-105.8455,40.1016,1234667,1234667,7.523,88.8217740948015,248.121511340692,43.4648372174224,7.47953516278258,"c(939519.423620815, 4451813.93240228)","dam"
"Point.563","CO01010 COVE",-108.7805,40.6233,10041758,10041758,2.497,240.851251938761,0,2503.8656464814,0,"c(687689.48902018, 4499546.73796047)","dam"
"Point.564","CO01038 KIRKENDALL",-107.7722,39.0599,3181346,3181346,2.584,266.342174200641,429.234972246255,64.2796193347521,2.51972038066525,"c(779485.380547099, 4328571.09498552)","dam"
"Point.565","CO01069 WOMMER #1",-107.5889,37.3219,17034891,17034891,5.091,824.653950210537,2557.85146068121,1010.28902482205,4.08071097517795,"c(803046.902724619, 4135765.96614299)","dam"
"Point.566","CO01083 WALLACE NO. 1",-108.2966,37.4,16963027,16963027,1.659,378.278378690426,1140.81124665781,512.627431014321,1.14637256898568,"c(738980.426227868, 4142886.79339888)","dam"
"Point.567","CO00633 TWIN LAKES",-108.3572,38.5249,3232255,3232255,29.562,688.673490183928,3823.35458827943,6538.24166881159,23.0237583311884,"c(731044.940974312, 4267168.0292854)","dam"
"Point.568","CO00873 MACK MESA",-108.8438,39.2816,3179402,3179402,49.66,635.452029647276,787.601682923638,1221.61489342064,48.4383851065794,"c(686486.995773356, 4349865.76371993)","dam"
